"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 19 09:17:13 GMT 2023","Mon Jun 19 09:17:15 GMT 2023","1894","tests","test_links","TestLinks","","","test_home_link","Test to validate home link on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:55 GMT 2023","Mon Jun 19 09:17:56 GMT 2023","1637","tests","test_web_tables","TestWebTables","","","test_web_tables","Test to verify interaction with web table on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:33 GMT 2023","Mon Jun 19 09:17:34 GMT 2023","1488","tests","test_links","TestLinks","","","test_unauthorized_link","Test to validate unauthorized link on the page and verify response

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:05 GMT 2023","Mon Jun 19 09:17:08 GMT 2023","3158","tests","test_check_boxes","TestCheckBoxes","","","test_checkboxes","Test to verify the checkboxes on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:22 GMT 2023","Mon Jun 19 09:17:25 GMT 2023","3321","tests","test_links","TestLinks","","","test_dynamic_link","Test to validate dynamic link on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:43 GMT 2023","Mon Jun 19 09:17:44 GMT 2023","1667","tests","test_upload_download","TestUploadDownload","","","test_upload_file","Test to verify the uploading a file

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:36 GMT 2023","Mon Jun 19 09:17:39 GMT 2023","2293","tests","test_links","TestLinks","","","test_not_found_link","Test to validate not found link on the page and verify response

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:43 GMT 2023","Mon Jun 19 09:17:46 GMT 2023","3396","tests","test_text_boxes","TestTextBoxes","","","test_text_boxes","Test to verify the input fields and output form on the page

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:07 GMT 2023","Mon Jun 19 09:17:15 GMT 2023","8289","tests","test_dynamic_elements","TestDynamicElements","","","test_dynamic_button","Test to verify the functionality of the dynamic button. The button
        should become enabled after 5 seconds

        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Mon Jun 19 09:17:12 GMT 2023","Mon Jun 19 09:17:18 GMT 2023","6173","tests","test_dynamic_elements","TestDynamicElements","","","test_appearing_button","Test to verify the functionality of the hidden button. The button
        should become visible after 5 seconds

        :param test_setup: setting up the browser and page objects
        :return: None
        "
